#{"t_start": 1774736947.483329, "env_id": "None"}
r,l,t
236.0,13,314.058624
260.0,12,314.074615
291.0,14,314.092479
220.0,10,314.107386
182.0,9,314.12178
238.0,14,314.14073
244.0,13,314.157645
189.0,9,314.170455
223.0,12,314.186593
133.0,8,314.200811
164.0,8,314.206811
190.0,10,314.214483
267.0,14,314.224516
202.0,12,314.232516
339.0,20,314.245491
269.0,14,314.253493
290.0,12,314.270104
274.0,11,314.285995
132.0,6,314.29495
335.0,16,314.315152
358.0,16,314.335909
315.0,16,314.356909
218.0,9,314.369276
321.0,17,314.391911
352.0,16,314.412216
225.0,11,314.427673
363.0,22,314.455634
290.0,15,314.47411
218.0,8,314.486296
215.0,11,314.509696
388.0,16,314.536209
190.0,10,314.549732
281.0,13,314.56755
190.0,10,314.581249
162.0,8,314.592367
470.0,23,314.622682
205.0,9,314.63481
276.0,13,314.652415
250.0,12,314.670061
181.0,9,314.681935
218.0,12,314.698514
242.0,15,314.716402
271.0,12,314.734084
364.0,17,314.756196
332.0,17,314.778065
339.0,15,314.79911
218.0,9,314.81246
185.0,10,314.825745
241.0,13,314.84296
122.0,7,314.85318
175.0,9,314.869579
372.0,21,314.9076
225.0,12,314.927679
160.0,7,314.941295
225.0,13,314.962762
309.0,18,314.992532
280.0,15,315.015819
243.0,10,315.030331
243.0,14,315.048042
115.0,6,315.060102
277.0,13,315.077486
136.0,6,315.081487
353.0,19,315.098732
329.0,18,315.132274
230.0,10,315.15243
228.0,10,315.166161
197.0,11,315.181717
214.0,10,315.195037
286.0,12,315.212784
270.0,12,315.229934
238.0,11,315.245014
241.0,9,315.25758
185.0,10,315.271002
213.0,10,315.285002
358.0,15,315.304555
295.0,18,315.329747
481.0,25,315.360456
217.0,11,315.373845
189.0,9,315.382053
216.0,12,315.392638
125.0,6,315.395638
263.0,15,315.40794
220.0,14,315.417519
193.0,9,315.423564
212.0,14,315.432549
188.0,9,315.438713
133.0,10,315.445159
320.0,13,315.453346
398.0,21,315.475169
229.0,11,315.489653
313.0,13,315.508711
360.0,20,315.536319
241.0,9,315.548787
150.0,15,315.56857
233.0,11,315.584544
175.0,11,315.599008
531.0,26,315.631152
449.0,23,315.660195
239.0,13,315.677585
300.0,16,315.699165
155.0,5,315.705754
346.0,16,315.726282
300.0,16,315.749722
276.0,14,315.77182
240.0,14,315.790983
157.0,7,315.801954
260.0,12,315.817574
244.0,12,315.833951
211.0,10,315.847464
219.0,12,315.864165
197.0,9,315.877858
317.0,15,315.898351
213.0,9,315.911056
283.0,14,315.928596
126.0,7,315.938498
340.0,20,315.966541
210.0,9,315.979511
323.0,15,315.999376
466.0,24,316.031334
169.0,9,316.044575
210.0,14,316.063329
451.0,26,316.097775
349.0,16,316.119789
412.0,26,316.151917
184.0,9,316.164059
284.0,14,316.183725
217.0,12,316.201684
153.0,11,316.217133
296.0,15,316.242031
279.0,13,316.2599
488.0,25,316.295665
365.0,17,316.32
230.0,11,316.335615
284.0,11,316.350172
253.0,12,316.366795
193.0,18,316.39044
224.0,13,316.408362
254.0,12,316.425985
200.0,10,316.439152
273.0,16,316.457066
313.0,13,316.474793
289.0,15,316.4964
150.0,7,316.50645
138.0,9,316.520317
280.0,16,316.543641
284.0,14,316.563059
172.0,10,316.576277
235.0,12,316.594734
173.0,11,316.610105
191.0,12,316.626974
193.0,8,316.639028
278.0,18,316.661311
385.0,17,316.683992
274.0,14,316.703257
224.0,12,316.721609
228.0,10,316.735467
180.0,13,316.754662
268.0,11,316.770526
352.0,19,316.796857
268.0,15,316.819497
280.0,13,316.836706
260.0,11,316.852218
269.0,14,316.869222
258.0,11,316.884241
269.0,14,316.900326
213.0,11,316.90744
416.0,23,316.923951
107.0,5,316.926951
343.0,17,316.938701
142.0,6,316.943123
208.0,12,316.951122
107.0,7,316.954631
359.0,23,316.970106
127.0,9,316.976016
386.0,22,316.988814
230.0,11,316.997636
226.0,10,317.004856
175.0,10,317.011856
325.0,24,317.026467
90.0,5,317.029468
384.0,21,317.042467
222.0,12,317.049468
227.0,13,319.863415
268.0,16,319.884633
292.0,16,319.90659
316.0,16,319.926337
300.0,16,319.951623
176.0,7,319.960502
278.0,13,319.976387
200.0,11,319.992787
217.0,13,320.010553
288.0,14,320.029512
125.0,6,320.038445
215.0,10,320.053049
249.0,11,320.067518
187.0,13,320.084553
186.0,9,320.097829
287.0,15,320.11675
215.0,11,320.132487
381.0,21,320.160196
360.0,20,320.18466
260.0,12,320.200849
327.0,20,320.229002
321.0,15,320.248656
327.0,17,320.269686
155.0,9,320.281607
209.0,18,320.304325
174.0,13,320.321774
347.0,20,320.33601
216.0,15,320.346248
194.0,10,320.354247
477.0,26,320.374348
434.0,24,320.402316
255.0,12,320.41889
371.0,16,320.438771
135.0,6,320.447361
267.0,16,320.468122
296.0,15,320.488522
240.0,11,320.500445
225.0,14,320.511105
220.0,9,320.517757
239.0,11,320.532776
249.0,17,320.557268
190.0,10,320.570932
412.0,19,320.595607
351.0,21,320.623363
231.0,13,320.641158
172.0,9,320.651302
221.0,13,320.670464
153.0,9,320.695193
216.0,16,320.717122
210.0,9,320.730879
205.0,14,320.752339
207.0,10,320.765874
257.0,12,320.782789
143.0,9,320.794622
373.0,23,320.824697
272.0,15,320.844744
296.0,17,320.867091
195.0,9,320.878139
300.0,18,320.903414
115.0,11,320.916027
192.0,8,320.933746
287.0,14,320.950458
254.0,11,320.959973
338.0,14,320.972608
238.0,14,320.981097
155.0,9,320.985604
357.0,17,320.995755
242.0,12,321.001111
325.0,19,321.014133
376.0,20,321.026615
228.0,12,321.031615
418.0,22,321.04768
291.0,15,321.053679
222.0,13,321.059679
281.0,11,321.063679
580.0,34,321.078103
352.0,17,321.086648
177.0,9,321.090707
103.0,6,321.093763
412.0,21,321.103213
417.0,22,321.112403
215.0,11,321.119913
157.0,14,321.126012
411.0,21,321.136902
255.0,17,321.145435
179.0,12,321.150701
208.0,11,321.154701
322.0,19,321.1637
233.0,12,321.168701
398.0,18,321.177069
498.0,30,321.189599
383.0,20,321.197599
210.0,9,321.200599
238.0,12,321.205599
193.0,13,321.212599
100.0,5,321.214814
225.0,11,321.218904
226.0,11,321.224966
225.0,10,321.228966
255.0,11,321.233966
329.0,17,321.243472
338.0,16,321.251063
314.0,19,321.259533
296.0,18,321.266533
210.0,10,321.271238
169.0,13,321.276566
246.0,13,321.282835
268.0,15,321.289377
296.0,18,321.296377
177.0,7,321.299377
279.0,14,321.306069
211.0,9,321.311185
493.0,25,321.321944
523.0,30,321.334449
159.0,11,321.341006
229.0,15,321.347112
197.0,9,321.350198
339.0,15,321.356743
391.0,21,321.364887
174.0,9,321.368064
387.0,21,321.37711
332.0,17,321.383498
352.0,16,321.390285
296.0,14,321.396285
224.0,13,321.401823
254.0,12,321.406838
224.0,11,321.410838
193.0,9,321.414838
247.0,11,321.418838
210.0,9,321.423838
271.0,12,321.427838
185.0,11,321.432838
174.0,11,321.436838
266.0,13,321.440839
150.0,7,321.443838
218.0,10,321.449168
232.0,16,321.455168
413.0,20,321.463168
272.0,14,321.468168
280.0,13,321.47217
268.0,18,321.47917
303.0,14,321.485046
259.0,12,321.488781
324.0,14,321.494519
183.0,10,321.508871
355.0,20,321.531675
244.0,15,321.539001
297.0,17,321.545001
311.0,17,321.554558
341.0,18,321.564128
390.0,21,321.577228
285.0,13,321.583434
278.0,14,321.591377
240.0,12,321.596377
261.0,16,321.606123
107.0,10,321.610124
203.0,11,321.615124
214.0,12,321.622652
422.0,24,321.631651
383.0,19,321.640451
413.0,20,321.651149
291.0,11,321.657241
153.0,7,321.66024
291.0,18,321.669895
207.0,15,321.67544
314.0,15,321.682019
228.0,15,321.689307
254.0,14,321.694781
310.0,19,321.704617
176.0,16,321.710101
334.0,15,321.715629
266.0,14,321.721056
283.0,13,321.726578
483.0,27,321.770551
268.0,13,321.793325
243.0,12,321.815534
225.0,10,321.833579
200.0,9,321.847435
277.0,15,321.866337
121.0,8,321.876978
248.0,9,321.887997
442.0,21,321.912258
250.0,17,321.937338
117.0,5,321.943984
378.0,20,321.970019
154.0,8,321.981852
333.0,15,322.002386
241.0,11,322.01956
203.0,10,322.035022
334.0,17,322.062305
314.0,15,322.08451
218.0,12,322.101191
276.0,15,322.126088
151.0,10,322.140738
100.0,7,322.155037
290.0,13,322.180857
221.0,10,322.198562
340.0,19,322.23053
164.0,7,322.245089
310.0,13,322.265368
363.0,22,322.30064
326.0,18,322.340068
285.0,14,322.363428
238.0,11,322.379923
183.0,9,322.392749
229.0,11,322.409538
208.0,11,322.423154
201.0,9,322.432249
308.0,19,322.447011
142.0,6,322.453826
230.0,10,322.46072
276.0,14,322.469747
153.0,8,322.475392
206.0,9,322.48104
311.0,16,322.503731
281.0,14,322.528029
167.0,7,322.547263
251.0,12,322.570945
326.0,15,322.594931
222.0,14,322.622891
269.0,14,322.648786
268.0,13,322.676108
318.0,17,322.707526
282.0,17,322.736079
244.0,11,322.761479
134.0,14,322.79468
107.0,5,322.811039
174.0,14,322.835908
271.0,12,322.857225
234.0,12,322.876584
399.0,21,322.914087
172.0,11,322.942858
174.0,9,322.966174
198.0,10,322.984225
213.0,12,323.005884
267.0,13,323.025989
203.0,9,323.040988
206.0,10,323.056889
342.0,16,323.086942
112.0,7,323.097528
256.0,13,323.116928
333.0,14,323.142933
225.0,12,323.163131
379.0,18,323.191628
383.0,20,323.221855
164.0,8,323.236502
336.0,16,323.262769
258.0,12,323.284112
296.0,16,323.31902
202.0,10,323.350196
146.0,6,323.368025
324.0,18,323.39943
405.0,22,323.429256
231.0,13,323.448602
177.0,17,323.475197
343.0,20,323.504452
238.0,11,323.519864
279.0,11,323.535421
247.0,12,323.553175
181.0,9,323.562512
343.0,17,323.575135
301.0,14,323.586275
297.0,14,323.598004
265.0,13,323.605685
289.0,15,323.615684
370.0,18,323.626143
366.0,18,323.63738
554.0,27,323.655159
303.0,14,323.665219
182.0,12,323.674114
210.0,9,323.681372
200.0,11,323.687885
191.0,9,323.693889
278.0,15,323.703197
228.0,10,323.710053
329.0,16,323.720373
208.0,9,323.727736
504.0,26,323.760449
295.0,15,323.779305
298.0,14,323.797301
177.0,9,323.809564
195.0,9,323.822092
400.0,18,323.845386
365.0,18,323.864669
197.0,10,323.871669
243.0,12,323.881211
449.0,22,323.910629
288.0,14,323.927481
193.0,9,323.940809
276.0,14,323.960811
231.0,11,323.978856
245.0,10,323.994257
248.0,9,324.007377
324.0,18,324.036366
200.0,7,324.050589
173.0,9,324.066033
145.0,5,326.96643
230.0,12,326.980478
308.0,17,326.994246
254.0,11,327.00285
331.0,17,327.025116
220.0,12,327.04176
588.0,38,327.088989
97.0,5,327.096236
364.0,17,327.117529
347.0,19,327.142062
236.0,14,327.162042
279.0,14,327.179964
270.0,18,327.203763
282.0,13,327.221302
306.0,17,327.251517
282.0,13,327.27831
229.0,12,327.301605
297.0,13,327.327003
354.0,17,327.35646
254.0,15,327.379538
207.0,10,327.394798
304.0,18,327.418117
233.0,14,327.439059
256.0,13,327.457306
177.0,10,327.472818
211.0,15,327.495698
250.0,12,327.51159
255.0,14,327.537468
178.0,16,327.563209
262.0,13,327.581033
370.0,23,327.611632
213.0,9,327.625194
383.0,28,327.661593
245.0,10,327.677409
226.0,11,327.693174
259.0,13,327.714564
160.0,9,327.726781
190.0,12,327.746278
417.0,19,327.774237
253.0,13,327.795882
292.0,18,327.823678
210.0,9,327.837386
311.0,17,327.863771
288.0,14,327.886237
223.0,18,327.909554
363.0,18,327.938189
239.0,13,327.955203
318.0,15,327.981219
224.0,10,327.996706
302.0,14,328.021347
270.0,13,328.03968
308.0,15,328.059003
236.0,10,328.075099
265.0,12,328.094219
217.0,12,328.113167
167.0,7,328.123843
237.0,10,328.138771
248.0,12,328.156688
258.0,12,328.176505
260.0,13,328.196935
215.0,13,328.219708
211.0,14,328.241662
479.0,24,328.28241
313.0,15,328.302233
186.0,9,328.315021
342.0,19,328.353099
240.0,14,328.377766
43.0,2,328.38182
193.0,9,328.393772
220.0,13,328.413899
205.0,7,328.423512
325.0,17,328.446799
239.0,13,328.466286
215.0,10,328.481371
189.0,9,328.494819
266.0,14,328.515148
129.0,7,328.528308
178.0,15,328.549592
172.0,9,328.561332
255.0,13,328.57706
306.0,17,328.601187
272.0,16,328.62246
306.0,16,328.642481
509.0,26,328.676985
329.0,16,328.697785
249.0,11,328.714532
402.0,20,328.731252
315.0,16,328.876741
97.0,5,328.884561
229.0,14,328.904251
403.0,20,328.931225
271.0,14,328.951483
90.0,5,328.959283
263.0,12,328.977135
243.0,12,328.993126
185.0,8,329.004752
278.0,12,329.021407
325.0,15,329.041716
461.0,23,329.070738
501.0,25,329.103155
374.0,19,329.128241
359.0,19,329.151893
335.0,20,329.178509
208.0,11,329.194246
306.0,15,329.215945
225.0,14,329.234013
203.0,9,329.246563
268.0,12,329.265192
208.0,11,329.280657
346.0,19,329.307065
291.0,14,329.326108
148.0,9,329.339399
274.0,11,329.355145
385.0,21,329.382321
150.0,9,329.395495
318.0,15,329.416369
248.0,9,329.430111
291.0,15,329.445477
148.0,9,329.452673
252.0,12,329.463934
487.0,27,329.487308
259.0,12,329.504308
139.0,19,329.536861
249.0,13,329.55781
478.0,24,329.595032
270.0,11,329.614311
133.0,12,329.633514
421.0,19,329.659926
105.0,5,329.668043
225.0,13,329.68607
165.0,18,329.716491
362.0,20,329.75686
97.0,5,329.769016
372.0,19,329.804916
266.0,13,329.830647
194.0,11,329.850677
448.0,25,329.887592
267.0,13,329.909971
217.0,9,329.925171
162.0,8,329.936807
354.0,15,329.9596
303.0,17,329.98536
141.0,9,330.000618
272.0,12,330.017553
211.0,10,330.031538
304.0,18,330.056473
242.0,12,330.075336
514.0,27,330.111885
247.0,18,330.1356
198.0,11,330.149213
383.0,17,330.16505
274.0,14,330.182704
300.0,17,330.204506
275.0,13,330.222465
309.0,17,330.242377
170.0,6,330.25144
321.0,14,330.270556
190.0,9,330.283846
223.0,15,330.303152
503.0,24,330.334429
283.0,15,330.354397
209.0,10,330.369018
352.0,18,330.39231
218.0,13,330.411655
235.0,13,330.428698
182.0,9,330.440956
280.0,14,330.459776
342.0,15,330.480823
209.0,12,330.496497
504.0,25,330.533995
119.0,9,330.54788
214.0,11,330.568245
90.0,5,330.580547
226.0,12,330.610262
160.0,7,330.624872
165.0,10,330.644035
213.0,10,330.659921
337.0,17,330.686611
284.0,16,330.712162
177.0,9,330.728786
186.0,9,330.742377
242.0,15,330.767547
272.0,16,330.793819
274.0,15,330.81744
211.0,11,330.833042
87.0,6,330.842619
274.0,11,330.858619
300.0,14,330.876035
195.0,9,330.888662
249.0,14,330.91337
292.0,14,330.932575
128.0,5,330.939228
299.0,17,330.964043
248.0,13,330.981018
268.0,12,330.996862
315.0,15,331.016679
262.0,12,331.032709
364.0,21,331.058955
218.0,11,331.073003
287.0,13,331.090963
182.0,9,331.103563
167.0,7,331.113738
224.0,11,331.123932
264.0,11,331.134147
257.0,12,331.146636
229.0,12,331.162853
141.0,9,331.175853
298.0,14,331.193857
172.0,8,331.205369
201.0,12,331.222538
357.0,21,331.24874
225.0,10,331.261154
399.0,17,331.285123
175.0,9,331.298127
198.0,12,331.314611
206.0,10,331.328877
203.0,11,331.341991
310.0,16,331.363755
175.0,8,331.375385
397.0,20,331.400152
385.0,20,331.425485
202.0,12,331.441293
272.0,15,331.460874
223.0,15,331.481874
270.0,11,331.496564
188.0,9,331.508773
238.0,10,331.525635
315.0,14,331.54929
539.0,34,331.598051
143.0,7,331.609463
221.0,9,331.623079
241.0,12,331.638974
243.0,9,331.652545
150.0,10,331.666163
242.0,10,331.681345
210.0,9,331.695251
449.0,24,331.741894
291.0,11,331.762492
320.0,16,331.794974
168.0,9,331.814172
299.0,16,331.849485
206.0,10,331.872237
385.0,20,331.906873
223.0,12,331.923897
107.0,5,331.931115
199.0,10,331.94729
184.0,9,331.964677
210.0,9,331.980395
112.0,10,331.993864
320.0,17,332.017318
289.0,16,332.045846
273.0,12,332.062943
172.0,9,332.075943
261.0,10,332.090258
263.0,12,332.106888
220.0,9,332.120825
248.0,11,332.135829
176.0,10,332.14683
281.0,12,332.16389
207.0,9,332.171385
294.0,14,332.180648
167.0,7,332.184021
322.0,16,332.195374
180.0,11,332.208184
127.0,9,332.220183
254.0,14,332.240165
232.0,12,332.255511
256.0,13,332.274227
282.0,14,332.292524
231.0,10,332.305614
364.0,21,332.333614
248.0,9,332.344613
264.0,12,332.362366
198.0,9,332.373813
257.0,12,332.387941
265.0,13,332.408187
269.0,12,332.425019
376.0,19,332.449147
274.0,17,332.470982
207.0,9,332.478636
140.0,11,332.48764
366.0,24,332.505152
165.0,9,332.510152
282.0,13,332.519152
210.0,9,332.535847
243.0,13,332.551542
174.0,11,332.568196
208.0,11,332.582502
448.0,25,332.612918
263.0,15,332.632447
299.0,13,332.650433
224.0,11,332.664858
300.0,14,332.681146
143.0,7,332.686668
239.0,15,332.701017
239.0,11,332.718034
243.0,10,332.732458
215.0,10,332.745862
167.0,9,332.759246
165.0,9,332.771466
314.0,16,332.794462
425.0,24,332.832971
337.0,18,332.858777
215.0,14,332.879525
264.0,14,332.901164
339.0,15,332.924091
147.0,9,335.699308
226.0,17,335.719831
296.0,13,335.735868
286.0,13,335.745057
157.0,9,335.757199
384.0,22,335.782776
160.0,7,335.79208
140.0,9,335.806959
196.0,9,335.818878
225.0,15,335.845899
271.0,12,335.866832
183.0,9,335.880649
356.0,22,335.911787
300.0,15,335.933261
381.0,22,335.962544
392.0,24,335.993723
370.0,19,336.018844
253.0,11,336.032373
277.0,11,336.044324
739.0,44,336.070892
267.0,11,336.07689
305.0,17,336.088455
215.0,15,336.098666
135.0,10,336.106734
143.0,8,336.111255
240.0,10,336.116955
350.0,15,336.131625
180.0,10,336.145149
218.0,14,336.163537
214.0,10,336.177323
383.0,17,336.198986
227.0,17,336.219981
186.0,9,336.232578
407.0,20,336.260302
212.0,9,336.272255
436.0,25,336.304113
299.0,13,336.324227
222.0,11,336.339072
309.0,15,336.360656
355.0,18,336.382987
323.0,16,336.404811
245.0,12,336.4208
215.0,11,336.435226
90.0,5,336.443049
382.0,21,336.468659
151.0,8,336.480832
244.0,15,336.50079
310.0,14,336.518047
145.0,5,336.526871
293.0,15,336.547895
292.0,13,336.566081
401.0,20,336.595705
179.0,9,336.608623
374.0,19,336.634671
434.0,23,336.663718
368.0,21,336.686642
438.0,25,336.717479
210.0,9,336.729307
400.0,18,336.755485
146.0,9,336.769042
307.0,18,336.795859
310.0,14,336.817223
244.0,13,336.835571
275.0,13,336.851966
346.0,19,336.875472
205.0,10,336.893183
174.0,9,336.903418
308.0,15,336.922461
318.0,15,336.939727
349.0,16,336.952588
259.0,10,336.958592
346.0,19,336.968944
271.0,15,336.978482
209.0,10,336.984963
254.0,14,336.99501
256.0,15,337.004521
157.0,7,337.008371
377.0,19,337.020242
260.0,12,337.027101
401.0,18,337.038611
143.0,9,337.044613
215.0,9,337.051117
180.0,10,337.056829
389.0,18,337.068226
261.0,11,337.073675
186.0,9,337.079205
213.0,11,337.088747
432.0,20,337.127568
262.0,14,337.145203
291.0,15,337.165078
246.0,12,337.181831
181.0,9,337.194073
394.0,20,337.220407
208.0,13,337.238554
193.0,9,337.251997
187.0,11,337.267586
284.0,14,337.30562
249.0,14,337.323912
162.0,9,337.331684
228.0,10,337.346602
326.0,15,337.360437
246.0,11,337.374058
216.0,12,337.39345
213.0,9,337.40711
228.0,12,337.420608
440.0,23,337.448545
282.0,13,337.465263
297.0,16,337.481644
222.0,11,337.505679
221.0,12,337.532793
339.0,17,337.545059
278.0,12,337.549519
202.0,10,337.558305
303.0,13,337.563395
611.0,36,337.58124
272.0,11,337.588006
388.0,16,337.595201
354.0,21,337.604997
419.0,22,337.615594
250.0,10,337.620703
261.0,11,337.627963
150.0,7,337.632204
313.0,16,337.639207
229.0,13,337.644523
234.0,9,337.647882
455.0,24,337.657525
343.0,16,337.663961
243.0,10,337.669246
172.0,9,337.673738
321.0,15,337.680193
319.0,15,337.686194
168.0,8,337.690194
285.0,12,337.694194
240.0,15,337.700195
176.0,9,337.705195
341.0,19,337.714439
421.0,23,337.724494
207.0,10,337.729497
325.0,16,337.737005
203.0,9,337.740073
199.0,10,337.744084
244.0,12,337.75009
235.0,16,337.758084
220.0,9,337.761084
346.0,18,337.768084
291.0,16,337.775048
256.0,13,337.780296
199.0,10,337.784369
237.0,11,337.788647
248.0,11,337.793214
130.0,8,337.796562
169.0,15,337.802027
228.0,12,337.807485
180.0,9,337.811724
232.0,11,337.815804
262.0,13,337.82233
295.0,15,337.830522
245.0,12,337.836566
227.0,12,337.842568
263.0,11,337.847568
300.0,14,337.85364
346.0,19,337.860643
162.0,10,337.864643
310.0,16,337.872146
345.0,21,337.880921
147.0,8,337.885124
469.0,25,337.894739
331.0,18,337.902277
270.0,14,337.908597
491.0,26,337.918303
461.0,23,337.92765
201.0,9,337.931054
452.0,22,337.940182
217.0,9,337.944182
330.0,17,337.95083
248.0,9,337.955359
279.0,12,337.959874
267.0,17,337.967412
637.0,36,337.980807
107.0,5,337.983114
281.0,16,337.98993
269.0,14,337.99604
181.0,9,337.999257
382.0,19,338.007248
125.0,9,338.012086
359.0,18,338.019604
376.0,18,338.028074
262.0,14,338.033615
309.0,15,338.040224
189.0,11,338.043732
233.0,12,338.049131
281.0,13,338.054493
245.0,10,338.058763
207.0,11,338.063156
350.0,17,338.069653
208.0,16,338.075816
332.0,15,338.080859
150.0,7,338.08412
296.0,13,338.089733
217.0,14,338.095442
191.0,7,338.097657
198.0,9,338.101931
195.0,9,338.106313
213.0,19,338.114822
311.0,18,338.121822
437.0,25,338.131822
239.0,15,338.140411
228.0,13,338.144836
250.0,17,338.151529
399.0,19,338.158384
231.0,14,338.163911
239.0,12,338.169852
337.0,16,338.175383
136.0,9,338.178695
324.0,14,338.184219
365.0,18,338.191592
190.0,10,338.195592
230.0,11,338.200375
234.0,10,338.203687
281.0,15,338.209226
349.0,15,338.214849
179.0,9,338.218848
195.0,9,338.222159
213.0,15,338.228635
251.0,13,338.234144
194.0,9,338.240164
340.0,19,338.248655
198.0,10,338.253922
317.0,14,338.260296
227.0,9,338.263684
87.0,7,338.265895
477.0,29,338.277862
286.0,13,338.282304
221.0,13,338.288522
186.0,12,338.293521
244.0,11,338.297523
271.0,13,338.302523
227.0,13,338.309107
316.0,16,338.316616
164.0,7,338.319617
295.0,19,338.326874
172.0,9,338.330194
242.0,15,338.336845
402.0,22,338.345079
245.0,12,338.349456
196.0,10,338.353681
157.0,9,338.358332
159.0,10,338.363332
179.0,11,338.369332
211.0,9,338.37381
162.0,9,338.377065
152.0,10,338.381506
131.0,9,338.384816
307.0,15,338.390754
179.0,9,338.395106
272.0,15,338.399464
418.0,23,338.40897
235.0,12,338.412722
331.0,17,338.421374
228.0,10,338.425374
283.0,13,338.431374
302.0,16,338.439867
347.0,18,338.446868
204.0,10,338.450239
312.0,16,338.458839
164.0,11,338.462921
184.0,13,338.468392
322.0,16,338.476624
163.0,9,338.481623
381.0,16,338.490107
173.0,10,338.495107
227.0,9,338.498109
426.0,24,338.508109
107.0,5,338.511615
177.0,11,338.515676
172.0,9,338.520196
233.0,13,338.527502
208.0,11,338.532501
230.0,18,338.539698
369.0,17,338.545841
324.0,15,338.552355
347.0,16,338.558208
205.0,10,338.562705
311.0,15,338.568853
212.0,10,338.573077
227.0,11,338.577143
256.0,14,338.583253
205.0,9,338.586294
278.0,18,338.594535
243.0,13,338.599631
198.0,9,338.603975
246.0,14,338.609077
496.0,27,338.618198
375.0,18,338.625236
220.0,9,338.628551
236.0,11,338.63316
271.0,12,340.575341
279.0,18,340.600913
221.0,10,340.614045
342.0,16,340.632138
190.0,10,340.641461
191.0,10,340.649461
233.0,11,340.65846
261.0,13,340.666966
434.0,25,340.684103
208.0,11,340.692313
336.0,17,340.704867
255.0,12,340.712937
247.0,12,340.723027
274.0,15,340.74139
146.0,9,340.756697
204.0,10,340.777709
237.0,12,340.804823
249.0,11,340.825658
318.0,17,340.852271
341.0,16,340.887049
141.0,9,340.905181
217.0,11,340.925023
312.0,17,340.951566
247.0,14,340.973028
316.0,17,340.998641
286.0,16,341.024548
188.0,8,341.039551
271.0,12,341.061119
359.0,24,341.102964
208.0,11,341.118223
220.0,13,341.140536
214.0,12,341.165698
210.0,9,341.181866
312.0,14,341.205722
190.0,9,341.218534
264.0,12,341.235988
247.0,14,341.254116
155.0,16,341.274064
235.0,14,341.291673
402.0,20,341.316397
265.0,13,341.334182
303.0,16,341.35804
150.0,7,341.372853
201.0,12,341.390037
162.0,9,341.402384
398.0,21,341.435492
255.0,12,341.452645
281.0,12,341.468592
160.0,7,341.477927
235.0,11,341.495013
203.0,9,341.509134
285.0,13,341.525241
188.0,12,341.545427
213.0,14,341.565019
242.0,12,341.588027
233.0,11,341.610452
431.0,22,341.64996
246.0,13,341.670759
307.0,18,341.698401
247.0,11,341.716796
241.0,14,341.738413
288.0,14,341.759716
355.0,18,341.792144
341.0,23,341.836581
271.0,15,341.863393
245.0,13,341.883978
201.0,9,341.902695
287.0,14,341.923604
357.0,17,341.954165
260.0,11,341.972528
252.0,14,341.992137
322.0,18,342.016953
517.0,26,342.052147
307.0,16,342.076926
275.0,12,342.092052
137.0,8,342.103516
371.0,17,342.126859
90.0,5,342.134858
322.0,14,342.153795
301.0,13,342.163725
150.0,7,342.169415
373.0,21,342.185352
206.0,15,342.209673
242.0,13,342.234063
225.0,12,342.256051
241.0,11,342.27364
347.0,18,342.301786
223.0,10,342.317656
259.0,12,342.339758
94.0,9,342.356523
344.0,19,342.386547
293.0,18,342.415975
175.0,8,342.427836
230.0,8,342.441137
216.0,10,342.456515
235.0,10,342.471503
309.0,14,342.495143
285.0,13,342.517071
305.0,16,342.54234
193.0,9,342.556692
160.0,9,342.570691
488.0,26,342.608341
258.0,12,342.624952
376.0,21,342.654844
278.0,15,342.676725
205.0,9,342.691785
459.0,24,342.730679
322.0,19,342.759593
231.0,11,342.776241
200.0,9,342.788787
254.0,14,342.808683
335.0,17,342.836905
304.0,16,342.861482
386.0,20,342.889042
200.0,9,342.90288
294.0,17,342.930094
275.0,21,342.958744
161.0,8,342.971284
244.0,12,342.987751
226.0,10,343.002031
253.0,10,343.015948
217.0,10,343.027805
287.0,14,343.048109
269.0,11,343.063775
186.0,9,343.077448
240.0,16,343.100992
216.0,12,343.119805
305.0,17,343.141957
258.0,15,343.162729
179.0,9,343.174727
182.0,9,343.186728
227.0,13,343.20373
311.0,14,343.223256
285.0,16,343.244318
344.0,19,343.270884
258.0,11,343.286194
236.0,9,343.299194
295.0,17,343.321089
323.0,17,343.344157
218.0,11,343.361433
197.0,10,343.374434
302.0,12,343.390433
289.0,13,343.406947
345.0,20,343.432459
211.0,10,343.445461
211.0,16,343.467969
232.0,13,343.487129
321.0,16,343.509268
281.0,12,343.528036
507.0,27,343.565893
222.0,10,343.581234
208.0,10,343.595076
181.0,9,343.605081
145.0,5,343.613081
159.0,10,343.627445
260.0,11,343.643479
260.0,11,343.658479
259.0,20,343.683479
234.0,14,343.700987
279.0,20,343.726117
163.0,9,343.739715
172.0,9,343.752716
247.0,12,343.774351
478.0,24,343.814205
186.0,9,343.8312
137.0,8,343.84672
260.0,13,343.866738
324.0,16,343.89143
192.0,8,343.906144
185.0,9,343.921128
275.0,15,343.943973
296.0,13,343.963521
180.0,6,343.972071
177.0,9,343.987074
190.0,10,344.002591
301.0,15,344.023506
300.0,16,344.047678
438.0,26,344.083279
293.0,16,344.102916
200.0,9,344.114919
255.0,12,344.13245
183.0,10,344.148469
338.0,16,344.170696
301.0,14,344.188854
247.0,11,344.204151
222.0,12,344.222182
312.0,18,344.245962
327.0,17,344.269975
229.0,13,344.288204
