#{"t_start": 1774737337.9330404, "env_id": "None"}
r,l,t
516.0,26,334.475238
303.0,14,334.493506
406.0,18,334.51702
389.0,16,334.539252
269.0,13,334.55461
495.0,23,334.585405
281.0,12,334.602445
235.0,9,334.616137
218.0,9,334.628357
253.0,12,334.645486
218.0,9,334.660386
629.0,34,334.708745
305.0,18,334.733156
177.0,8,334.74616
238.0,11,334.761731
504.0,25,334.796835
479.0,26,334.83688
299.0,14,334.858592
293.0,12,334.876802
231.0,15,334.900211
358.0,19,334.932242
385.0,18,334.960268
306.0,12,334.980539
361.0,17,335.009637
206.0,9,335.02707
607.0,29,335.067533
328.0,16,335.09404
229.0,11,335.109658
205.0,9,335.120795
373.0,17,335.143344
332.0,16,335.164143
533.0,25,335.20022
249.0,15,335.219726
179.0,13,335.237726
439.0,20,335.26654
338.0,15,335.292146
414.0,24,335.339376
285.0,13,335.361891
400.0,18,335.385365
260.0,12,335.404677
341.0,17,335.432015
249.0,12,335.45307
198.0,13,335.473894
410.0,27,335.508438
200.0,8,335.522586
257.0,12,335.539138
169.0,9,335.553032
227.0,9,335.565247
213.0,9,335.578205
329.0,13,335.596331
250.0,9,335.607333
353.0,15,335.627331
329.0,16,335.646845
398.0,20,335.677356
223.0,13,335.686579
355.0,19,335.699088
377.0,21,335.713824
372.0,16,335.721769
335.0,14,335.730839
233.0,12,338.360824
263.0,12,338.380842
243.0,11,338.397654
263.0,12,338.416623
331.0,19,338.445072
441.0,19,338.473929
308.0,15,338.496128
244.0,9,338.509841
256.0,11,338.523506
225.0,8,338.535135
382.0,19,338.562154
494.0,24,338.597082
386.0,22,338.629333
253.0,15,338.649351
208.0,9,338.662474
284.0,13,338.680345
273.0,17,338.704539
361.0,17,338.726897
133.0,6,338.736653
547.0,25,338.7729
248.0,12,338.790495
311.0,14,338.810728
271.0,13,338.826515
340.0,19,338.849643
239.0,12,338.864949
373.0,18,338.88709
261.0,18,338.910262
355.0,17,338.93435
200.0,10,338.948041
201.0,10,338.961411
464.0,24,338.996138
358.0,18,339.025848
320.0,15,339.046581
183.0,7,339.058212
321.0,14,339.078905
285.0,15,339.100682
246.0,12,339.118579
218.0,9,339.134218
242.0,12,339.158374
253.0,13,339.175284
383.0,20,339.207189
190.0,18,339.23294
183.0,11,339.250664
372.0,17,339.274071
295.0,14,339.296453
190.0,7,339.307596
268.0,11,339.325273
391.0,17,339.351522
125.0,16,339.3775
218.0,9,339.392041
223.0,11,339.410609
174.0,17,339.434492
266.0,14,339.457091
333.0,14,339.479285
261.0,10,339.495003
180.0,9,339.509452
247.0,18,339.53826
248.0,11,339.556473
490.0,23,339.58687
438.0,22,339.615992
235.0,15,339.635986
222.0,11,339.652093
517.0,24,339.684285
141.0,9,339.697551
201.0,8,339.710214
260.0,11,339.727198
265.0,12,339.742879
360.0,18,339.768077
581.0,27,339.804114
309.0,13,339.821029
367.0,18,339.844764
238.0,12,339.861926
257.0,12,339.878451
171.0,10,339.894681
203.0,9,339.907847
245.0,15,339.928855
414.0,17,339.954197
401.0,20,339.980357
397.0,20,340.006382
256.0,12,340.02188
246.0,12,340.038532
224.0,11,340.052899
228.0,9,340.065633
290.0,13,340.089307
243.0,10,340.10383
428.0,20,340.130532
546.0,25,340.163404
273.0,14,340.182161
234.0,9,340.195449
275.0,12,340.211491
276.0,11,340.228034
328.0,13,340.245767
197.0,10,340.258225
373.0,16,340.281245
228.0,12,340.297023
233.0,9,340.309474
193.0,8,340.321886
281.0,14,340.343588
392.0,19,340.368472
509.0,24,340.400397
260.0,14,340.419436
507.0,26,340.449012
218.0,9,340.46172
346.0,15,340.48174
295.0,12,340.498362
357.0,16,340.518522
235.0,11,340.532175
253.0,13,340.54573
320.0,15,340.564592
273.0,10,340.577011
240.0,9,340.590175
364.0,18,340.61411
278.0,13,340.634645
402.0,26,340.66703
476.0,21,340.694995
268.0,11,340.709841
289.0,12,340.726823
138.0,5,340.735441
497.0,22,340.770912
288.0,13,340.786796
257.0,12,340.805586
214.0,11,340.820682
225.0,10,340.835351
277.0,13,340.856741
308.0,14,340.88008
259.0,10,340.895953
371.0,16,340.922551
621.0,32,340.966122
233.0,9,340.97835
98.0,5,340.98657
323.0,14,341.008376
271.0,16,341.029943
186.0,9,341.044279
200.0,8,341.056588
451.0,21,341.088888
363.0,19,341.117838
330.0,15,341.140136
288.0,14,341.160211
346.0,18,341.182742
289.0,14,341.200167
268.0,10,341.213793
528.0,29,341.247921
315.0,16,343.817474
344.0,18,343.840735
278.0,11,343.855739
221.0,9,343.869029
315.0,18,343.894714
333.0,13,343.916248
325.0,14,343.933747
272.0,13,343.949122
308.0,13,343.965835
292.0,13,343.984243
526.0,27,344.017771
398.0,18,344.042005
207.0,9,344.05169
200.0,8,344.06269
352.0,17,344.092161
325.0,16,344.115071
238.0,14,344.137587
226.0,9,344.152043
364.0,17,344.181053
412.0,21,344.209937
329.0,14,344.228937
421.0,23,344.256451
311.0,14,344.279963
460.0,22,344.297942
185.0,9,344.308244
376.0,19,344.333804
198.0,8,344.344877
394.0,17,344.366985
335.0,14,344.387244
263.0,12,344.406044
354.0,17,344.430586
330.0,15,344.449395
176.0,15,344.471111
461.0,21,344.496945
271.0,11,344.510707
267.0,12,344.525415
235.0,10,344.539865
268.0,12,344.557879
222.0,9,344.56965
158.0,6,344.579866
195.0,9,344.592295
205.0,9,344.605144
229.0,10,344.61887
348.0,16,344.629141
235.0,9,344.636812
673.0,36,344.659423
203.0,9,344.664423
452.0,19,344.674935
306.0,14,344.683928
272.0,11,344.690928
335.0,19,344.71345
285.0,12,344.731628
395.0,17,344.759519
231.0,12,344.781279
310.0,14,344.802762
235.0,11,344.817396
570.0,28,344.850825
331.0,14,344.868564
196.0,9,344.881271
208.0,11,344.895522
227.0,13,344.912462
283.0,11,344.928851
448.0,20,344.954001
415.0,18,344.983058
179.0,9,344.996274
170.0,6,345.00531
321.0,15,345.026175
412.0,19,345.052105
152.0,7,345.062215
360.0,21,345.093535
411.0,19,345.114692
345.0,16,345.139529
224.0,11,345.154925
271.0,11,345.17025
389.0,22,345.19907
206.0,11,345.213591
408.0,18,345.237039
353.0,16,345.257821
405.0,17,345.280327
292.0,13,345.299377
215.0,18,345.325136
624.0,35,345.37026
353.0,17,345.393158
312.0,15,345.550547
203.0,9,345.563042
378.0,17,345.58336
302.0,12,345.59832
209.0,10,345.613146
199.0,10,345.629001
280.0,14,345.649438
272.0,13,345.669579
196.0,9,345.68485
190.0,11,345.698074
280.0,14,345.717854
308.0,13,345.735525
228.0,9,345.748926
317.0,14,345.767007
295.0,16,345.79113
266.0,10,345.806547
234.0,11,345.825237
439.0,18,345.850654
283.0,17,345.878592
563.0,25,345.91425
255.0,15,345.935596
275.0,12,345.953449
218.0,12,345.970126
158.0,9,345.98394
371.0,16,346.006989
661.0,33,346.052283
297.0,16,346.079624
378.0,22,346.115916
467.0,23,346.146569
222.0,13,346.164702
265.0,15,346.191714
265.0,15,346.212867
537.0,28,346.249208
291.0,13,346.267603
238.0,10,346.276127
217.0,13,346.286237
301.0,14,346.30109
388.0,23,346.333065
458.0,24,346.366201
277.0,12,346.384488
259.0,14,346.404461
256.0,11,346.421637
204.0,13,346.440035
474.0,24,346.479597
397.0,17,346.517222
289.0,16,346.545887
412.0,20,346.57478
401.0,19,346.601814
330.0,15,346.622383
471.0,21,346.654939
308.0,13,346.67301
299.0,13,346.694048
438.0,25,346.734373
338.0,16,349.238314
198.0,9,349.250736
145.0,11,349.267576
243.0,17,349.28864
281.0,12,349.303993
277.0,12,349.318791
442.0,21,349.34613
315.0,16,349.369228
162.0,7,349.379761
159.0,8,349.391681
380.0,18,349.415682
345.0,15,349.434914
149.0,9,349.448575
364.0,16,349.470147
217.0,9,349.480868
347.0,16,349.50123
263.0,13,349.513723
470.0,24,349.530625
390.0,18,349.544272
270.0,11,349.552197
203.0,11,349.557846
231.0,10,349.564623
243.0,10,349.571494
280.0,13,349.57877
393.0,18,349.590084
218.0,9,349.595731
353.0,17,349.606068
167.0,7,349.610579
132.0,7,349.615107
236.0,10,349.620842
273.0,14,349.628874
203.0,9,349.633471
441.0,20,349.645939
332.0,15,349.656325
233.0,13,349.665396
427.0,20,349.677187
399.0,19,349.686253
278.0,13,349.695274
297.0,13,349.703257
277.0,14,349.71228
394.0,20,349.723589
258.0,11,349.729328
505.0,24,349.744091
417.0,22,349.757717
289.0,13,349.764523
195.0,15,349.77352
427.0,22,349.787703
98.0,5,349.791113
308.0,14,349.799034
324.0,15,349.808084
328.0,16,349.818238
218.0,9,349.82391
247.0,11,349.834583
228.0,14,349.842947
257.0,11,349.848948
448.0,22,349.874746
351.0,18,349.897716
301.0,14,349.916541
473.0,21,349.94399
346.0,16,349.966412
279.0,16,349.989017
217.0,12,350.006844
205.0,9,350.020624
280.0,12,350.038145
195.0,9,350.050039
437.0,22,350.080827
346.0,15,350.101927
432.0,19,350.130877
201.0,16,350.152836
404.0,20,350.176387
413.0,22,350.213627
210.0,8,350.226707
348.0,16,350.249164
211.0,9,350.26146
333.0,16,350.284195
354.0,16,350.296924
163.0,6,350.302924
232.0,10,350.317195
168.0,9,350.331782
328.0,16,350.354966
222.0,13,350.373825
389.0,17,350.397182
201.0,10,350.411424
301.0,13,350.43066
509.0,27,350.466367
268.0,10,350.480018
181.0,17,350.503815
431.0,23,350.535126
355.0,15,350.555384
381.0,18,350.580268
287.0,13,350.59851
223.0,11,350.614265
355.0,16,350.635887
218.0,9,350.650281
246.0,10,350.664543
263.0,10,350.678689
481.0,22,350.709004
499.0,24,350.737748
563.0,31,350.778417
297.0,16,350.800309
167.0,7,350.810454
269.0,14,350.829244
246.0,18,350.853344
257.0,12,350.868392
180.0,9,350.881139
346.0,17,350.904428
190.0,9,350.916832
347.0,16,350.938135
432.0,22,350.967988
277.0,11,350.983939
228.0,11,350.998416
226.0,9,351.011797
393.0,21,351.039957
254.0,10,351.055969
391.0,18,351.081981
314.0,13,351.103361
200.0,10,351.119122
221.0,10,351.133732
219.0,11,351.151456
255.0,9,351.166087
545.0,26,351.198956
346.0,15,351.216625
387.0,17,351.243213
207.0,10,351.259274
175.0,10,351.269773
256.0,11,351.288227
236.0,9,351.298909
351.0,15,351.323788
445.0,20,351.351315
327.0,14,351.371035
238.0,10,351.38759
419.0,20,351.41851
261.0,14,351.437749
359.0,19,351.463054
377.0,16,351.486479
243.0,9,351.498791
334.0,14,351.518652
253.0,10,351.53345
185.0,7,351.543821
165.0,6,351.55282
214.0,11,351.567824
117.0,6,351.576824
267.0,13,351.594337
239.0,12,351.609338
193.0,9,351.622337
232.0,14,351.640684
345.0,17,354.232799
230.0,9,354.246497
205.0,9,354.258892
280.0,18,354.284981
356.0,17,354.31085
438.0,21,354.341513
239.0,11,354.358805
161.0,8,354.369973
378.0,16,354.390818
406.0,19,354.415329
248.0,11,354.435329
225.0,9,354.448064
220.0,11,354.461895
217.0,12,354.476745
188.0,12,354.493194
527.0,26,354.523893
138.0,5,354.53047
302.0,14,354.547411
221.0,9,354.55932
265.0,13,354.574139
234.0,11,354.587148
462.0,23,354.616363
270.0,12,354.630281
212.0,9,354.642875
233.0,10,354.654714
225.0,9,354.665268
185.0,9,354.676775
318.0,17,354.698018
182.0,13,354.71287
357.0,17,354.742406
362.0,15,354.761544
643.0,29,354.799102
231.0,9,354.812319
294.0,15,354.830261
525.0,35,354.870734
251.0,10,354.882362
353.0,18,354.903911
254.0,10,354.91562
190.0,9,354.9279
245.0,12,354.942257
243.0,9,354.953079
241.0,11,354.967001
191.0,9,354.978565
343.0,15,355.000529
328.0,22,355.015332
178.0,9,355.021331
305.0,14,355.03189
249.0,11,355.039409
378.0,17,355.05056
391.0,20,355.073556
375.0,16,355.104196
235.0,9,355.116597
212.0,10,355.129865
266.0,14,355.1488
219.0,12,355.165225
361.0,15,355.185975
190.0,9,355.200329
271.0,13,355.215752
368.0,18,355.237087
294.0,13,355.252195
400.0,21,355.27702
313.0,13,355.295373
174.0,9,355.307863
245.0,11,355.321179
249.0,12,355.334875
132.0,6,355.343095
313.0,14,355.3624
187.0,11,355.376559
351.0,15,355.397422
366.0,16,355.418
245.0,11,355.431797
358.0,15,355.451971
273.0,13,355.468588
225.0,9,355.480459
240.0,11,355.494244
340.0,16,355.511942
415.0,20,355.533958
405.0,18,355.555163
223.0,10,355.568656
263.0,16,355.591142
261.0,11,355.60873
297.0,14,355.633029
256.0,12,355.653171
229.0,14,355.678219
254.0,13,355.700092
329.0,15,355.726123
230.0,8,355.741618
299.0,15,355.766684
271.0,11,355.782648
340.0,17,355.801754
373.0,20,355.827109
409.0,18,355.85269
326.0,14,355.874274
201.0,10,355.890383
171.0,13,355.911088
188.0,11,355.928539
311.0,13,355.944444
390.0,17,355.964792
261.0,15,355.981885
235.0,9,355.993191
247.0,13,356.009457
250.0,10,356.023081
175.0,8,356.032763
156.0,16,356.052924
241.0,14,356.070051
461.0,23,356.10335
303.0,14,356.122431
225.0,12,356.13681
270.0,11,356.15379
228.0,17,356.177239
306.0,13,356.197893
292.0,13,356.217841
212.0,10,356.232651
421.0,24,356.268487
270.0,12,356.285907
268.0,10,356.300636
228.0,10,356.315545
384.0,16,356.339214
363.0,16,356.361374
301.0,20,356.383121
248.0,10,356.389852
374.0,23,356.406192
340.0,13,356.419101
404.0,19,356.441941
280.0,11,356.458657
298.0,11,356.47297
816.0,44,356.53017
228.0,10,356.537328
275.0,12,356.546517
349.0,14,356.565726
200.0,18,356.590901
395.0,23,356.618683
588.0,28,356.650833
300.0,15,356.669508
335.0,14,356.68747
215.0,11,356.70406
282.0,13,356.722856
248.0,9,356.734792
145.0,5,356.743522
180.0,9,356.756892
203.0,11,356.771814
230.0,12,356.787597
120.0,13,356.803005
449.0,23,356.831843
252.0,10,356.846066
422.0,20,356.869986
359.0,17,359.418208
218.0,9,359.43145
308.0,13,359.450098
403.0,18,359.471694
329.0,14,359.488584
286.0,14,359.511254
190.0,9,359.524589
474.0,22,359.552521
294.0,14,359.565901
558.0,28,359.584526
461.0,23,359.612307
308.0,13,359.630043
442.0,22,359.657983
182.0,10,359.671328
218.0,13,359.689439
749.0,44,359.740793
238.0,12,359.757407
145.0,10,359.776232
245.0,10,359.789665
182.0,9,359.801203
218.0,9,359.813455
304.0,15,359.835614
212.0,11,359.850285
223.0,12,359.866908
195.0,11,359.881513
237.0,12,359.899025
530.0,25,359.935543
411.0,20,359.960912
537.0,28,359.995934
290.0,12,360.016878
283.0,14,360.035782
331.0,14,360.061765
495.0,24,360.109566
161.0,15,360.138659
228.0,9,360.148355
448.0,20,360.168194
281.0,14,360.181735
441.0,22,360.211321
168.0,7,360.224685
238.0,10,360.238247
385.0,18,360.255885
283.0,13,360.274994
358.0,14,360.292595
233.0,17,360.320758
336.0,17,360.359144
268.0,10,360.378139
286.0,18,360.402953
379.0,16,360.42604
411.0,20,360.447
269.0,13,360.464291
253.0,10,360.478967
203.0,8,360.490725
382.0,18,360.513833
218.0,12,360.530847
155.0,6,360.540865
190.0,7,360.551576
338.0,16,360.573837
238.0,10,360.590062
278.0,13,360.61127
286.0,12,360.62915
228.0,9,360.643174
345.0,17,360.669032
271.0,11,360.684968
293.0,14,360.704847
475.0,22,360.735261
161.0,10,360.747852
268.0,13,360.767521
296.0,11,360.783867
208.0,10,360.798251
410.0,19,360.827672
522.0,32,360.873176
213.0,11,360.890855
225.0,8,360.906195
414.0,18,360.931819
190.0,10,360.949906
311.0,13,360.968923
188.0,7,360.979536
267.0,12,360.996907
453.0,26,361.025323
216.0,10,361.040103
300.0,16,361.063543
478.0,24,361.100783
345.0,16,361.125747
243.0,10,361.142854
220.0,9,361.156621
385.0,17,361.183661
245.0,14,361.206174
184.0,11,361.221174
261.0,11,361.238694
266.0,12,361.256934
200.0,9,361.269948
190.0,11,361.285184
326.0,14,361.30521
225.0,8,361.318751
330.0,15,361.343735
345.0,17,361.367924
132.0,6,361.377827
218.0,9,361.390862
347.0,17,361.414629
391.0,17,361.437533
316.0,18,361.460402
375.0,17,361.481388
261.0,11,361.495524
270.0,11,361.511579
238.0,11,361.526579
253.0,10,361.540579
274.0,15,361.562579
297.0,12,361.580582
255.0,15,361.601096
335.0,17,361.624095
245.0,11,361.640479
256.0,12,361.661797
448.0,23,361.698587
195.0,8,361.709745
400.0,23,361.74215
273.0,14,361.759335
515.0,23,361.791672
364.0,17,361.816642
382.0,17,361.841921
187.0,9,361.85508
260.0,11,361.871349
492.0,23,361.906468
285.0,12,361.924663
693.0,36,361.976726
432.0,23,362.018385
228.0,9,362.035629
448.0,22,362.077138
184.0,9,362.091142
355.0,17,362.121399
220.0,9,362.136796
390.0,19,362.166623
236.0,11,362.189921
201.0,16,362.225104
128.0,5,362.239701
176.0,8,362.261053
277.0,12,362.291065
330.0,16,362.315577
225.0,9,362.32882
310.0,15,362.34882
187.0,8,362.361824
178.0,12,362.379074
265.0,11,362.398513
306.0,13,365.091528
341.0,15,365.126412
222.0,10,365.145234
316.0,15,365.171689
321.0,15,365.202646
362.0,16,365.237618
198.0,7,365.252713
299.0,15,365.287006
332.0,16,365.323932
489.0,24,365.384451
398.0,21,365.426314
421.0,18,365.460566
265.0,12,365.48621
415.0,18,365.519928
275.0,14,365.551448
283.0,13,365.57767
606.0,44,365.670055
306.0,16,365.689564
221.0,11,365.704992
232.0,13,365.720729
240.0,11,365.73729
237.0,12,365.755908
237.0,12,365.771297
275.0,10,365.786906
264.0,12,365.806998
329.0,16,365.839099
261.0,14,365.867295
337.0,16,365.899543
232.0,14,365.927139
479.0,22,365.972906
230.0,11,365.996077
159.0,10,366.013183
200.0,8,366.025713
382.0,18,366.055166
452.0,21,366.089887
617.0,35,366.139746
269.0,14,366.160191
225.0,9,366.173286
258.0,11,366.191678
360.0,18,366.22284
433.0,22,366.252381
389.0,17,366.282134
169.0,11,366.300829
377.0,19,366.330707
238.0,10,366.347143
200.0,8,366.359815
293.0,14,366.378225
285.0,13,366.396985
208.0,9,366.409936
242.0,10,366.42356
211.0,10,366.438587
313.0,16,366.4598
275.0,10,366.473961
393.0,18,366.498678
268.0,13,366.51456
333.0,15,366.532105
353.0,16,366.550413
193.0,9,366.563377
356.0,17,366.582426
256.0,12,366.597576
288.0,12,366.614609
138.0,5,366.622811
322.0,16,366.640793
197.0,9,366.654566
263.0,16,366.675806
310.0,15,366.695763
248.0,13,366.715581
331.0,15,366.736958
283.0,14,366.755869
276.0,12,366.775576
251.0,12,366.796433
278.0,11,366.811105
281.0,12,366.832373
243.0,9,366.849104
446.0,21,366.881844
233.0,11,366.898201
238.0,14,366.918874
311.0,14,366.93676
175.0,9,366.951599
303.0,13,366.970253
178.0,9,366.982295
167.0,7,366.993173
352.0,19,367.021066
276.0,13,367.039078
301.0,14,367.059193
222.0,17,367.086043
235.0,10,367.102339
198.0,10,367.116392
400.0,19,367.143682
310.0,18,367.168948
250.0,9,367.182946
225.0,9,367.1981
496.0,25,367.227964
200.0,10,367.239962
346.0,14,367.258472
306.0,18,367.280991
321.0,14,367.300018
227.0,9,367.313234
265.0,12,367.328234
452.0,23,367.35677
308.0,19,367.37982
226.0,10,367.393111
268.0,10,367.406076
238.0,11,367.42008
577.0,28,367.46515
165.0,9,367.487392
514.0,25,367.529046
309.0,13,367.551772
253.0,13,367.576169
238.0,10,367.590983
393.0,20,367.615485
513.0,26,367.642346
156.0,9,367.654343
257.0,13,367.670692
342.0,14,367.689928
317.0,14,367.707767
150.0,9,367.720965
220.0,9,367.734231
246.0,10,367.747638
225.0,10,367.761355
407.0,18,367.784997
233.0,10,367.7969
215.0,15,367.815886
322.0,14,367.83234
456.0,21,367.855659
315.0,13,367.873048
153.0,8,367.885771
270.0,13,367.899412
170.0,6,367.90558
667.0,31,367.94502
358.0,17,367.965703
301.0,17,367.989939
249.0,11,368.004171
263.0,11,368.019419
249.0,14,368.03894
181.0,7,368.0493
347.0,18,368.06431
246.0,11,368.074219
263.0,11,368.087627
338.0,13,368.108891
287.0,15,368.129765
276.0,11,368.148623
283.0,14,368.169098
198.0,7,368.178665
294.0,13,368.197475
352.0,21,370.927274
240.0,13,370.944461
393.0,18,370.969448
367.0,15,370.991088
386.0,19,371.016788
246.0,10,371.032238
433.0,19,371.059804
412.0,18,371.085595
256.0,12,371.102768
614.0,28,371.14882
378.0,16,371.173512
289.0,20,371.201169
389.0,18,371.227145
523.0,26,371.258573
507.0,24,371.289657
413.0,19,371.315573
281.0,12,371.33053
355.0,15,371.352311
228.0,11,371.367348
251.0,10,371.380575
165.0,9,371.393131
238.0,11,371.408155
349.0,14,371.427774
285.0,12,371.442528
293.0,11,371.457253
408.0,20,371.482996
200.0,14,371.500562
267.0,12,371.516401
250.0,10,371.529912
323.0,13,371.548265
182.0,11,371.562779
210.0,9,371.569778
250.0,9,371.575867
281.0,13,371.584405
208.0,9,371.592199
178.0,8,371.597859
140.0,7,371.602259
233.0,13,371.611594
217.0,9,371.618685
219.0,12,371.625704
506.0,26,371.649151
542.0,26,371.679051
342.0,15,371.69666
349.0,14,371.713121
123.0,6,371.721317
242.0,11,371.736093
218.0,9,371.747723
256.0,10,371.761312
252.0,11,371.777087
286.0,14,371.794033
183.0,9,371.806362
288.0,11,371.821692
375.0,19,371.844747
250.0,12,371.859594
216.0,9,371.872252
293.0,17,371.896118
180.0,8,371.907942
221.0,16,371.927553
462.0,23,371.955527
237.0,13,371.972943
370.0,17,371.993205
501.0,24,372.020273
197.0,10,372.032676
285.0,14,372.049157
339.0,21,372.074267
635.0,33,372.115819
188.0,9,372.128303
354.0,18,372.275214
187.0,8,372.286499
261.0,21,372.316365
254.0,10,372.327513
479.0,22,372.358888
408.0,22,372.388777
235.0,9,372.404913
183.0,8,372.416544
205.0,9,372.431958
145.0,10,372.446718
245.0,11,372.462199
400.0,19,372.493866
377.0,20,372.525464
251.0,12,372.545693
243.0,9,372.560068
243.0,10,372.573143
481.0,23,372.60564
194.0,12,372.624356
444.0,22,372.653387
503.0,24,372.686491
315.0,15,372.706828
580.0,27,372.746398
213.0,9,372.759409
326.0,14,372.779723
222.0,11,372.796234
208.0,9,372.810751
231.0,17,372.83339
379.0,17,372.857007
351.0,15,372.879601
208.0,12,372.895651
446.0,21,372.926453
377.0,19,372.952009
300.0,13,372.969977
347.0,15,372.99036
335.0,18,373.014055
305.0,13,373.033983
308.0,12,373.052119
209.0,11,373.068975
291.0,14,373.090876
123.0,6,373.099652
643.0,34,373.146906
303.0,12,373.164043
272.0,12,373.183042
240.0,11,373.198641
356.0,17,373.221746
248.0,14,373.244513
232.0,11,373.259747
423.0,19,373.285026
471.0,23,373.321837
319.0,21,373.365248
252.0,12,373.386624
226.0,9,373.400373
175.0,9,373.413213
232.0,12,373.430961
262.0,14,373.453027
330.0,14,373.476429
497.0,24,373.523229
340.0,17,373.554709
336.0,15,373.576379
220.0,14,373.602437
125.0,6,373.612944
226.0,10,373.634272
221.0,9,373.660569
274.0,12,373.686792
362.0,16,373.715896
214.0,11,373.761363
200.0,12,373.783887
362.0,18,373.827097
419.0,19,373.853158
255.0,11,373.865439
203.0,10,373.879045
238.0,9,373.890218
261.0,10,373.903222
237.0,10,373.915731
294.0,15,373.934132
476.0,23,376.768702
550.0,24,376.802023
125.0,6,376.809781
255.0,11,376.826582
243.0,9,376.839289
458.0,21,376.867903
341.0,15,376.891041
333.0,17,376.924455
336.0,16,376.949779
375.0,17,376.974807
491.0,21,377.00371
473.0,24,377.03569
461.0,20,377.061986
520.0,25,377.09591
225.0,9,377.109594
228.0,11,377.127385
545.0,33,377.170005
174.0,9,377.184784
445.0,20,377.217306
387.0,18,377.250252
353.0,15,377.275687
218.0,9,377.288536
476.0,29,377.335012
245.0,10,377.353032
143.0,6,377.361639
315.0,14,377.38269
222.0,12,377.400846
672.0,30,377.440772
384.0,16,377.463742
435.0,20,377.499708
280.0,12,377.522836
317.0,14,377.543156
228.0,11,377.56194
191.0,11,377.577285
268.0,15,377.599001
301.0,13,377.62008
218.0,9,377.639232
434.0,19,377.670498
283.0,14,377.69137
123.0,5,377.700585
310.0,16,377.723101
286.0,12,377.739646
148.0,16,377.76404
357.0,18,377.788828
244.0,12,377.803642
283.0,14,377.824157
316.0,15,377.847755
268.0,13,377.866605
395.0,18,377.891723
383.0,19,377.918605
419.0,21,377.947769
263.0,12,377.967155
193.0,12,377.985482
224.0,13,378.005867
256.0,11,378.021818
238.0,10,378.039335
376.0,27,378.073317
270.0,10,378.089109
279.0,12,378.10966
426.0,20,378.141592
369.0,19,378.170171
283.0,13,378.19012
247.0,11,378.204591
301.0,16,378.230246
315.0,13,378.250709
145.0,5,378.258052
187.0,10,378.272669
246.0,13,378.291
321.0,15,378.31374
184.0,8,378.326721
479.0,21,378.355133
323.0,16,378.377616
200.0,8,378.389925
163.0,8,378.401312
199.0,10,378.41475
218.0,9,378.42868
347.0,16,378.453185
289.0,13,378.47208
305.0,15,378.492306
279.0,12,378.510585
439.0,19,378.536475
228.0,11,378.556479
198.0,10,378.571103
208.0,12,378.587291
288.0,12,378.605804
419.0,19,378.635765
288.0,11,378.652193
210.0,10,378.670722
283.0,14,378.691172
296.0,14,378.711049
269.0,13,378.73073
195.0,9,378.744619
201.0,8,378.758259
499.0,25,378.797921
376.0,18,378.831143
284.0,17,378.868088
148.0,9,378.881625
330.0,16,378.912468
245.0,10,378.932861
297.0,13,378.961506
225.0,12,378.990879
262.0,11,379.013568
338.0,15,379.041278
308.0,14,379.064755
334.0,25,379.097795
218.0,9,379.109073
248.0,12,379.125067
258.0,12,379.14246
205.0,9,379.156676
667.0,33,379.209026
306.0,16,379.241541
243.0,9,379.260194
346.0,15,379.293417
201.0,10,379.312243
265.0,17,379.349338
571.0,29,379.40023
225.0,11,379.418438
317.0,15,379.445111
218.0,10,379.459319
415.0,17,379.488496
197.0,9,379.503821
165.0,8,379.516749
467.0,24,379.553061
436.0,21,379.58405
242.0,11,379.603543
313.0,15,379.627159
404.0,18,379.655315
242.0,11,379.677016
408.0,18,379.708326
186.0,9,379.726588
580.0,33,379.781295
180.0,6,379.794564
309.0,17,379.822166
301.0,15,379.858281
250.0,11,379.880067
262.0,12,379.905834
190.0,7,379.922699
269.0,12,379.943316
257.0,14,379.963087
249.0,10,379.976863
263.0,11,379.993894
135.0,7,382.602384
213.0,9,382.614873
467.0,25,382.651016
239.0,11,382.666884
297.0,12,382.685903
225.0,9,382.699528
230.0,10,382.712795
519.0,28,382.747607
230.0,10,382.757405
353.0,15,382.775616
110.0,7,382.786465
405.0,22,382.814302
223.0,10,382.828127
300.0,14,382.848498
312.0,14,382.868506
415.0,24,382.906555
229.0,10,382.922056
313.0,12,382.937924
458.0,23,382.968144
344.0,15,382.986192
234.0,9,382.998686
145.0,9,383.010864
178.0,7,383.020853
231.0,11,383.034652
270.0,11,383.049133
207.0,10,383.062426
258.0,15,383.083022
296.0,13,383.099883
346.0,15,383.116237
170.0,8,383.123114
381.0,19,383.134908
380.0,18,383.146396
251.0,15,383.154902
383.0,20,383.166696
371.0,16,383.176695
253.0,11,383.184489
263.0,12,383.194349
559.0,32,383.232899
170.0,6,383.241697
234.0,11,383.257164
414.0,20,383.281228
258.0,10,383.295633
116.0,6,383.304479
308.0,14,383.323507
286.0,11,383.336651
297.0,13,383.354213
286.0,13,383.371545
410.0,20,383.397821
382.0,17,383.419929
326.0,14,383.439448
418.0,21,383.455141
243.0,9,383.461403
276.0,15,383.472409
216.0,11,383.478844
197.0,9,383.484848
306.0,13,383.492848
261.0,16,383.502414
252.0,14,383.510417
209.0,17,383.519742
273.0,12,383.535763
250.0,10,383.550261
213.0,14,383.568009
212.0,11,383.58235
383.0,19,383.605671
373.0,15,383.624474
205.0,9,383.637383
525.0,26,383.67322
274.0,13,383.692086
390.0,19,383.716479
261.0,13,383.733656
517.0,24,383.763944
